link,name,hall_of_fame,active_player,years_played,career_era,career_whip,career_ip,career_wl,career_wins,career_so,career_war,career_saves,world_series_wins,cy_young_awards,mvps,era_titles,all_star_apps
http://www.baseball-reference.com/players/m/mollsa01.shtml,Sam Moll,False,True,2,6.35,1.706,17.0,,0,15,-0.2,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/molledu01.shtml,Dustin Molleken,False,False,1,4.32,2.040,8.1,,0,8,0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/molonri01.shtml,Richie Moloney,False,False,1,0.00,2.000,1.0,,0,1,0.0,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/molynvi01.shtml,Vince Molyneaux,False,False,2,4.41,1.500,32.2,1.000,1,5,-0.5,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/monahri01.shtml,Rinty Monahan,False,False,1,4.22,1.688,10.2,,0,2,0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/monasca01.shtml,Carlos Monasterios,False,False,1,4.38,1.449,88.1,.375,3,52,0.4,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/monbobi01.shtml,Bill Monbouquette,False,False,11,3.68,1.253,1961.1,.504,114,1122,20.7,3,0,0,0,0,4
http://www.baseball-reference.com/players/m/monde03.shtml,Mondell,False,False,1,9.00,1.667,3.0,.000,0,0,-0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/mongesi01.shtml,Sid Monge,False,False,10,3.53,1.393,764.0,.551,49,471,8.5,56,0,0,0,0,1
http://www.baseball-reference.com/players/m/monroed01.shtml,Ed Monroe,False,False,2,3.52,1.435,30.2,1.000,1,13,-0.2,1,0,0,0,0,0
http://www.baseball-reference.com/players/m/monrola01.shtml,Larry Monroe,False,False,1,4.15,1.662,21.2,.000,0,9,0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/monroza01.shtml,Zach Monroe,False,False,2,3.38,1.451,61.1,.667,4,19,-0.2,1,1,0,0,0,0
http://www.baseball-reference.com/players/m/montajo01.shtml,John Montague,False,False,7,4.76,1.502,546.2,.480,24,260,-0.5,21,0,0,0,0,0
http://www.baseball-reference.com/players/m/montara01.shtml,Rafael Montalvo,False,False,1,9.00,3.000,1.0,,0,0,0.0,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/montafr02.shtml,Frankie Montas,False,True,6,3.86,1.306,448.0,.574,31,469,5.5,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/monteau01.shtml,Aurelio Monteagudo,False,False,7,5.05,1.394,132.0,.300,3,58,-1.0,4,0,0,0,0,0
http://www.baseball-reference.com/players/m/montejo01.shtml,John Montefusco,False,False,13,3.54,1.281,1652.1,.520,90,1081,19.9,5,0,0,0,0,1
http://www.baseball-reference.com/players/m/montema01.shtml,Manny Montejo,False,False,1,3.86,1.163,16.1,,0,15,0.2,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/monteri01.shtml,Rich Monteleone,False,False,10,3.87,1.310,353.1,.585,24,212,2.6,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/monteag01.shtml,Agustín Montero,False,False,1,5.14,1.214,14.0,1.000,1,7,-0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/montera01.shtml,Rafael Montero,False,True,7,5.18,1.561,288.1,.382,13,284,-1.2,15,0,0,0,0,0
http://www.baseball-reference.com/players/m/montgje01.shtml,Jeff Montgomery,False,False,13,3.27,1.244,868.2,.469,46,733,20.5,304,0,0,0,0,3
http://www.baseball-reference.com/players/m/montgjo01.shtml,Jordan Montgomery,False,True,5,4.01,1.271,388.0,.528,19,381,6.8,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/montgmi01.shtml,Mike Montgomery,False,False,6,3.84,1.346,541.0,.404,23,415,6.1,3,1,0,0,0,0
http://www.baseball-reference.com/players/m/montgmo01.shtml,Monty Montgomery,False,False,2,2.78,1.172,77.2,.667,6,36,1.4,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/montgst01.shtml,Steve Montgomery,False,False,4,4.98,1.594,90.1,.200,2,67,0.6,3,0,0,0,0,0
http://www.baseball-reference.com/players/m/monzara01.shtml,Ramón Monzant,False,False,6,4.38,1.465,316.2,.432,16,201,1.0,1,0,0,0,0,0
http://www.baseball-reference.com/players/m/moodybl01.shtml,Blanch Moody,False,False,1,5.75,1.333,36.0,.400,2,16,-0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/moodyer01.shtml,Eric Moody,False,False,1,4.26,1.474,19.0,.000,0,12,0.3,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/moonle01.shtml,Leo Moon,False,False,1,11.12,3.176,5.2,,0,1,-0.3,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/mooneji01.shtml,Jim Mooney,False,False,4,4.25,1.570,356.0,.459,17,116,0.6,2,1,0,0,0,0
http://www.baseball-reference.com/players/m/moonebi01.shtml,Bill Mooneyham,False,False,1,4.52,1.706,99.2,.444,4,75,-0.2,2,0,0,0,0,0
http://www.baseball-reference.com/players/m/moore04.shtml,Moore,False,False,1,4.32,1.560,25.0,1.000,3,7,0.5,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/moore05.shtml,Moore,False,False,1,11.57,3.429,2.1,.000,0,1,-0.2,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/moorean02.shtml,Andrew Moore,False,False,2,5.51,1.178,63.2,.167,1,33,-0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/mooreba02.shtml,Balor Moore,False,False,8,4.52,1.488,718.1,.368,28,496,-0.8,1,0,0,0,0,0
http://www.baseball-reference.com/players/m/mooreba01.shtml,Barry Moore,False,False,6,4.16,1.462,599.2,.413,26,278,0.8,3,0,0,0,0,0
http://www.baseball-reference.com/players/m/moorebi01.shtml,Bill Moore,False,False,1,inf,,0.0,,0,0,0.0,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/moorebo01.shtml,Bobby Moore,False,False,1,3.24,1.680,16.2,,0,10,0.2,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/moorebr01.shtml,Brad Moore,False,False,2,1.08,1.680,8.1,,0,3,0.3,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/mooreca01.shtml,Carlos Moore,False,False,1,2.31,1.114,11.2,,0,2,0.3,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/moorecy01.shtml,Cy Moore,False,False,6,4.86,1.533,466.1,.381,16,181,1.3,3,0,0,0,0,0
http://www.baseball-reference.com/players/m/mooredo01.shtml,Donnie Moore,False,False,13,3.67,1.350,654.2,.518,43,416,6.9,89,0,0,0,0,1
http://www.baseball-reference.com/players/m/mooreea01.shtml,Earl Moore,False,False,14,2.78,1.290,2776.0,.514,163,1403,26.9,6,0,0,0,1,0
http://www.baseball-reference.com/players/m/mooreeu01.shtml,Euel Moore,False,False,3,5.48,1.644,225.0,.360,9,75,0.0,3,0,0,0,0,0
http://www.baseball-reference.com/players/m/moorege01.shtml,Frank Moore,False,False,1,0.00,0.667,3.0,,0,1,0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/moorege02.shtml,Gene Moore,False,False,3,4.76,1.794,34.0,.500,2,17,-0.4,1,0,0,0,0,0
http://www.baseball-reference.com/players/m/mooreji01.shtml,Jim Moore,False,False,5,4.52,1.407,139.1,.333,2,29,2.0,1,0,0,0,0,0
http://www.baseball-reference.com/players/m/moorema01.shtml,Marcus Moore,False,False,3,6.25,1.761,86.1,.583,7,73,-1.6,2,0,0,0,0,0
http://www.baseball-reference.com/players/m/moorema02.shtml,Matt Moore,False,True,10,4.64,1.416,967.2,.483,56,869,4.3,0,0,0,0,0,1
http://www.baseball-reference.com/players/m/mooremi01.shtml,Mike Moore,False,False,14,4.39,1.418,2831.2,.478,161,1667,27.9,2,1,0,0,0,1
http://www.baseball-reference.com/players/m/moorera02.shtml,Ray Moore,False,False,11,4.06,1.394,1072.2,.516,63,612,7.2,47,0,0,0,0,0
http://www.baseball-reference.com/players/m/moorero01.shtml,Roy Moore,False,False,4,4.98,1.758,406.2,.297,11,154,2.5,3,0,0,0,0,0
http://www.baseball-reference.com/players/m/mooresq01.shtml,Square Moore,False,False,5,4.43,1.436,381.2,.333,13,165,3.6,1,0,0,0,0,0
http://www.baseball-reference.com/players/m/mooreto01.shtml,Tommy Moore,False,False,4,5.40,1.687,88.1,.333,2,40,-0.7,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/mooretr01.shtml,Trey Moore,False,False,3,5.83,1.794,100.1,.231,3,60,-0.4,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/moorewh01.shtml,Whitey Moore,False,False,7,3.75,1.445,513.1,.508,30,228,1.2,4,1,0,0,0,0
http://www.baseball-reference.com/players/m/moorewi01.shtml,Wilcy Moore,False,False,6,3.70,1.395,691.0,.537,51,204,7.1,49,2,0,0,1,0
http://www.baseball-reference.com/players/m/moorhbo01.shtml,Bob Moorhead,False,False,2,4.51,1.513,119.2,.000,0,68,0.5,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/moosebo01.shtml,Bob Moose,False,False,10,3.50,1.301,1303.1,.517,76,827,7.6,19,1,0,0,0,0
http://www.baseball-reference.com/players/m/mootyja01.shtml,Jake Mooty,False,False,7,4.03,1.448,433.2,.410,16,145,1.4,8,0,0,0,0,0
http://www.baseball-reference.com/players/m/moragda01.shtml,David Moraga,False,False,1,40.50,4.500,2.2,,0,2,-0.8,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/moralfr01.shtml,Franklin Morales,False,False,10,4.56,1.441,490.0,.434,23,385,1.9,11,2,0,0,0,0
http://www.baseball-reference.com/players/m/moralos01.shtml,Osmer Morales,False,False,1,0.00,3.000,0.1,,0,0,0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/moranbi03.shtml,Bill Moran,False,False,1,4.66,1.727,46.1,.250,1,17,0.0,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/moranbr01.shtml,Brian Moran,False,False,2,6.55,1.818,11.0,1.000,2,17,0.0,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/moranha01.shtml,Harry Moran,False,False,3,3.34,1.341,374.1,.575,23,163,-0.1,2,0,0,0,0,0
http://www.baseball-reference.com/players/m/moranhi01.shtml,Hiker Moran,False,False,2,3.91,1.478,23.0,.500,1,4,0.3,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/moranjo01.shtml,Jovani Moran,False,True,1,7.88,2.000,8.0,,0,10,-0.2,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/moransa01.shtml,Sam Moran,False,False,1,7.47,2.059,62.2,.333,2,19,-0.8,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/morefo01.shtml,Forrest More,False,False,1,4.74,1.368,98.2,.167,2,27,-2.6,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/morehda01.shtml,Dave Morehead,False,False,8,4.15,1.456,819.1,.385,40,627,2.9,1,0,0,0,0,0
http://www.baseball-reference.com/players/m/morehse01.shtml,Seth Morehead,False,False,5,4.81,1.467,318.1,.208,5,184,-0.3,5,0,0,0,0,0
http://www.baseball-reference.com/players/m/morejad01.shtml,Adrián Morejón,False,True,3,5.91,1.531,32.0,.500,2,37,-0.3,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/morelra01.shtml,Ramón Morel,False,False,3,4.98,1.760,59.2,.500,2,32,0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/morelna01.shtml,Nate Moreland,False,False,2,5.22,1.533,91.1,.545,6,56,1.0,1,0,0,0,0,0
http://www.baseball-reference.com/players/m/morenle01.shtml,Lew Moren,False,False,6,2.95,1.279,882.0,.457,48,356,1.2,3,0,0,0,0,0
http://www.baseball-reference.com/players/m/morenan01.shtml,Ángel Moreno,False,False,2,4.02,1.475,80.2,.286,4,34,0.4,1,0,0,0,0,0
http://www.baseball-reference.com/players/m/morendi01.shtml,Diego Moreno,False,False,2,5.06,1.250,16.0,.500,1,14,-0.2,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/morened01.shtml,Edwin Moreno,False,False,1,4.84,1.925,22.1,.250,1,15,-0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/morenju02.shtml,Juan Moreno,False,False,2,4.37,1.394,47.1,.500,3,39,0.4,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/morenju01.shtml,Julio Moreno,False,False,4,4.25,1.503,336.2,.450,18,119,0.6,2,0,0,0,0,0
http://www.baseball-reference.com/players/m/morenor01.shtml,Orber Moreno,False,False,3,4.44,1.243,50.2,.750,3,41,0.2,1,0,0,0,0,0
http://www.baseball-reference.com/players/m/moretro01.shtml,Roger Moret,False,False,9,3.66,1.376,723.1,.635,47,408,7.1,12,0,0,0,0,0
http://www.baseball-reference.com/players/m/moretda01.shtml,Dauri Moreta,False,True,1,2.45,0.818,3.2,,0,4,0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/moreyda01.shtml,Dave Morey,False,False,1,4.50,1.000,4.0,,0,1,0.0,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/morgaad01.shtml,Adam Morgan,False,True,7,4.80,1.350,369.2,.349,15,330,1.2,3,0,0,0,0,0
http://www.baseball-reference.com/players/m/morgacy01.shtml,Cy Morgan,False,False,10,2.51,1.216,1445.1,.500,78,667,8.8,3,0,0,0,0,0
http://www.baseball-reference.com/players/m/morgacy02.shtml,Cy Morgan,False,False,2,7.39,2.021,31.2,.500,1,8,-1.0,1,0,0,0,0,0
http://www.baseball-reference.com/players/m/morgael01.shtml,Eli Morgan,False,True,1,5.34,1.254,89.1,.417,5,81,0.3,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/morgami01.shtml,Mike Morgan,False,False,22,4.23,1.400,2772.1,.431,141,1403,26.2,8,1,0,0,0,1
http://www.baseball-reference.com/players/m/morgasa01.shtml,Sack Morgan,False,False,2,6.75,2.104,48.0,.500,3,22,-1.3,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/morgato01.shtml,Tom Morgan,False,False,12,3.61,1.309,1023.1,.588,67,364,7.5,66,2,0,0,0,0
http://www.baseball-reference.com/players/m/morilju01.shtml,Juan Morillo,False,False,4,13.50,2.063,10.2,,0,8,-0.5,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/morimsh01.shtml,Shawn Morimando,False,True,2,10.20,2.467,15.0,,0,14,-0.6,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/morinmi01.shtml,Mike Morin,False,False,7,4.57,1.229,228.2,.522,12,194,-0.9,2,0,0,0,0,0
http://www.baseball-reference.com/players/m/morlajo01.shtml,John Morlan,False,False,2,4.16,1.575,106.0,.286,2,61,0.0,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/mormaal01.shtml,Alvin Morman,False,False,4,4.79,1.654,142.2,.462,6,98,0.3,3,0,0,0,0,0
http://www.baseball-reference.com/players/m/morogda01.shtml,Dan Morogiello,False,False,1,2.39,1.301,37.2,.000,0,15,1.2,1,0,0,0,0,0
http://www.baseball-reference.com/players/m/moronji01.shtml,Jim Moroney,False,False,3,3.69,1.468,92.2,.250,2,29,-0.3,2,0,0,0,0,0
http://www.baseball-reference.com/players/m/moronre01.shtml,Reyes Moronta,False,True,4,2.65,1.171,132.1,.471,8,162,3.1,1,0,0,0,0,0
http://www.baseball-reference.com/players/m/morrebi01.shtml,Bill Morrell,False,False,3,4.64,1.594,143.2,.571,8,35,0.0,1,0,0,0,0,0
http://www.baseball-reference.com/players/m/morriaj01.shtml,A.J. Morris,False,False,1,6.30,1.700,10.0,,0,9,-0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/morriak01.shtml,Akeel Morris,False,False,3,6.14,1.909,22.0,,0,16,0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/morriba01.shtml,Barney Morris,False,False,11,3.69,1.324,572.2,.500,32,345,8.5,2,1,0,0,0,2
http://www.baseball-reference.com/players/m/morribr01.shtml,Bryan Morris,False,False,6,3.13,1.373,236.0,.625,20,168,2.7,1,0,0,0,0,0
http://www.baseball-reference.com/players/m/morrida01.shtml,Danny Morris,False,False,2,2.81,1.500,16.0,.000,0,7,-0.2,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/morried01.shtml,Ed Morris,False,False,7,2.82,1.108,2678.0,.584,171,1217,38.4,1,0,0,0,0,0
http://www.baseball-reference.com/players/m/morried02.shtml,Ed Morris,False,False,5,4.19,1.476,674.0,.483,42,256,7.5,6,0,0,0,0,0
http://www.baseball-reference.com/players/m/morrija02.shtml,Jack Morris,True,False,18,3.90,1.296,3824.0,.577,254,2478,43.5,0,3,0,1,0,5
http://www.baseball-reference.com/players/m/morrie.01.shtml,James Morris,False,False,1,9.00,4.000,1.0,,0,0,-0.2,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/morrija03.shtml,Jim Morris,False,False,2,4.80,1.467,15.0,,0,13,-0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/morrijo06.shtml,John Morris,False,False,8,3.95,1.347,232.1,.611,11,137,0.4,2,0,0,0,0,0
http://www.baseball-reference.com/players/m/morrima01.shtml,Matt Morris,False,False,11,3.98,1.316,1806.0,.568,121,1214,20.4,4,0,0,0,0,2
http://www.baseball-reference.com/players/m/morriye01.shtml,Yellow Horse Morris,False,False,6,4.02,1.337,674.2,.579,44,238,8.6,6,1,0,0,0,0
http://www.baseball-reference.com/players/m/morribi01.shtml,Bill Morrisette,False,False,3,3.35,1.471,51.0,.750,3,28,0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/morrigu01.shtml,Guy Morrison,False,False,2,5.06,1.661,37.1,.333,1,6,0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/morriha01.shtml,Hank Morrison,False,False,1,7.58,1.860,57.0,.429,3,13,-1.7,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/morrijo04.shtml,Johnny Morrison,False,False,10,3.65,1.355,1535.0,.563,103,546,18.8,23,1,0,0,0,0
http://www.baseball-reference.com/players/m/morrimi01.shtml,Mike Morrison,False,False,3,5.14,1.775,504.2,.339,20,254,-5.9,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/morriph01.shtml,Phil Morrison,False,False,1,0.00,1.500,0.2,,0,1,0.0,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/morrifr01.shtml,Frank Morrissey,False,False,2,2.23,1.241,44.1,.250,1,14,0.4,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/morrobr01.shtml,Brandon Morrow,False,False,12,3.96,1.314,859.0,.543,51,877,11.2,40,0,0,0,0,0
http://www.baseball-reference.com/players/m/mortecl01.shtml,Clayton Mortensen,False,False,5,4.68,1.440,167.1,.353,6,112,-0.5,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/mortoca01.shtml,Carl Morton,False,False,8,3.73,1.406,1648.2,.486,87,650,18.1,1,0,0,0,0,0
http://www.baseball-reference.com/players/m/mortoch02.shtml,Charlie Morton,False,True,14,4.00,1.301,1625.0,.530,107,1492,12.0,0,2,0,0,0,2
http://www.baseball-reference.com/players/m/mortogu01.shtml,Guy Morton,False,False,11,3.13,1.290,1629.2,.533,98,830,15.9,9,0,0,0,0,0
http://www.baseball-reference.com/players/m/mortoke01.shtml,Kevin Morton,False,False,1,4.59,1.541,86.1,.545,6,45,0.4,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/mortosp01.shtml,Sparrow Morton,False,False,1,5.29,1.588,17.0,.000,0,5,-0.4,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/moscogu01.shtml,Guillermo Moscoso,False,False,5,4.28,1.311,222.2,.481,13,166,1.9,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/moscojo01.shtml,Jon Moscot,False,False,2,6.82,1.576,33.0,.200,1,16,-0.6,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/mosebro01.shtml,Robert Mosebach,False,False,1,7.71,3.000,2.1,,0,2,-0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/moseldu01.shtml,Dustin Moseley,False,False,7,4.67,1.434,358.1,.417,15,199,0.7,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/moselea01.shtml,Earl Moseley,False,False,4,3.01,1.303,855.2,.505,49,469,3.8,3,0,0,0,1,0
http://www.baseball-reference.com/players/m/moserwa01.shtml,Walter Moser,False,False,2,4.58,1.797,70.2,.000,0,30,-3.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/mosesle01.shtml,Lefty Moses,False,False,3,4.64,1.436,54.1,.571,4,36,0.0,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/moskapa01.shtml,Paul Moskau,False,False,7,4.22,1.409,633.2,.542,32,374,2.8,5,0,0,0,0,0
http://www.baseball-reference.com/players/m/moskoda01.shtml,Daniel Moskos,False,False,1,2.96,1.562,24.1,.500,1,11,0.2,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/moslecd01.shtml,C.D. Mosley,False,False,1,4.50,2.333,6.0,,0,3,-0.1,1,0,0,0,0,0
http://www.baseball-reference.com/players/m/mossda01.shtml,Damian Moss,False,False,4,4.50,1.479,361.2,.537,22,204,1.7,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/mossma01.shtml,Mal Moss,False,False,1,6.27,1.714,18.2,,0,4,0.1,1,0,0,0,0,0
http://www.baseball-reference.com/players/m/mosspo01.shtml,Porter Moss,False,False,8,4.00,1.275,362.1,.463,19,217,3.9,2,0,0,0,0,3
http://www.baseball-reference.com/players/m/mossra01.shtml,Ray Moss,False,False,6,4.95,1.594,416.0,.550,22,109,-0.2,2,0,0,0,0,0
http://www.baseball-reference.com/players/m/mossido01.shtml,Don Mossi,False,False,12,3.43,1.213,1548.0,.558,101,932,23.5,50,0,0,0,0,1
http://www.baseball-reference.com/players/m/mossoea01.shtml,Earl Mossor,False,False,1,32.40,5.400,1.2,,0,1,-0.4,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/motada01.shtml,Danny Mota,False,False,1,8.44,2.063,5.1,,0,3,-0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/motagu01.shtml,Guillermo Mota,False,False,14,3.94,1.276,856.2,.464,39,696,5.9,10,2,0,0,0,0
http://www.baseball-reference.com/players/m/motteja01.shtml,Jason Motte,False,False,9,3.30,1.154,397.2,.643,27,375,5.0,60,1,0,0,0,0
http://www.baseball-reference.com/players/m/mouldgl01.shtml,Glen Moulder,False,False,3,5.21,1.780,160.2,.467,7,50,0.0,4,0,0,0,0,0
http://www.baseball-reference.com/players/m/mouncto01.shtml,Tony Mounce,False,False,1,7.11,1.776,50.2,.167,1,30,-0.7,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/mountfr01.shtml,Frank Mountain,False,False,7,3.47,1.301,1215.2,.411,58,383,2.1,1,0,0,0,0,0
http://www.baseball-reference.com/players/m/mountbi01.shtml,Bill Mountjoy,False,False,3,3.25,1.219,503.2,.564,31,164,3.6,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/moyaga01.shtml,Gabriel Moya,False,False,2,4.64,1.289,42.2,.750,3,36,0.1,1,0,0,0,0,0
http://www.baseball-reference.com/players/m/moyered01.shtml,Ed Moyer,False,False,1,3.24,1.400,25.0,.000,0,3,-0.4,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/moyerja01.shtml,Jamie Moyer,False,False,25,4.25,1.322,4074.0,.563,269,2441,49.8,0,1,0,0,0,1
http://www.baseball-reference.com/players/m/moylape01.shtml,Peter Moylan,False,False,12,3.10,1.314,418.2,.706,24,324,5.9,4,0,0,0,0,0
http://www.baseball-reference.com/players/m/mroziro01.shtml,Ron Mrozinski,False,False,2,5.36,1.591,82.1,.250,1,44,-0.3,1,0,0,0,0,0
http://www.baseball-reference.com/players/m/mudroph01.shtml,Phil Mudrock,False,False,1,9.00,2.000,1.0,,0,0,0.0,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/muellgo01.shtml,Gordie Mueller,False,False,1,10.29,3.429,7.0,,0,1,-0.2,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/muellle01.shtml,Les Mueller,False,False,2,3.78,1.314,147.2,.429,6,50,0.3,1,1,0,0,0,0
http://www.baseball-reference.com/players/m/muellwi01.shtml,Willie Mueller,False,False,2,6.14,1.773,14.2,1.000,1,7,-0.4,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/muffebi01.shtml,Billy Muffett,False,False,6,4.33,1.432,376.1,.410,16,188,3.0,15,0,0,0,0,0
http://www.baseball-reference.com/players/m/muichjo01.shtml,Joe Muich,False,False,1,11.00,2.667,9.0,,0,1,-0.4,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/muirjo01.shtml,Joe Muir,False,False,2,5.19,1.500,52.0,.286,2,22,-0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/mujiced01.shtml,Edward Mujica,False,False,11,3.92,1.177,553.0,.462,24,430,3.8,50,0,0,0,0,1
http://www.baseball-reference.com/players/m/mujicjo01.shtml,José Mujica,False,False,1,12.46,2.769,4.1,,0,1,-0.5,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/mulcahu01.shtml,Hugh Mulcahy,False,False,9,4.49,1.513,1161.2,.336,45,314,3.8,8,0,0,0,0,1
http://www.baseball-reference.com/players/m/muldema01.shtml,Mark Mulder,False,False,9,4.18,1.342,1314.0,.632,103,834,20.0,0,0,0,0,0,2
http://www.baseball-reference.com/players/m/mulhote01.shtml,Terry Mulholland,False,False,20,4.41,1.364,2575.2,.466,124,1325,11.1,5,0,0,0,0,1
http://www.baseball-reference.com/players/m/mullato01.shtml,Tony Mullane,False,False,13,3.05,1.237,4531.1,.563,284,1803,66.6,15,0,0,0,0,0
http://www.baseball-reference.com/players/m/mulleco01.shtml,Conor Mullee,False,False,1,3.00,1.333,3.0,,0,4,0.1,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/mullesc01.shtml,Scott Mullen,False,False,4,4.66,1.640,67.2,.444,4,35,0.9,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/mulleky01.shtml,Kyle Muller,False,True,1,4.17,1.255,36.2,.333,2,37,0.6,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/mullidi01.shtml,Dick Mulligan,False,False,3,4.44,1.494,81.0,.500,3,23,0.4,1,0,0,0,0,0
http://www.baseball-reference.com/players/m/mullijo02.shtml,Joe Mulligan,False,False,1,3.63,1.634,44.2,1.000,1,13,0.8,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/mullige01.shtml,George Mullin,False,False,14,2.82,1.290,3686.2,.538,228,1482,47.5,8,0,0,0,0,0
http://www.baseball-reference.com/players/m/mulligr01.shtml,Greg Mullins,False,False,1,0.00,1.000,1.0,,0,1,0.0,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/mulredo01.shtml,Dominic Mulrenan,False,False,1,7.23,2.143,56.0,.200,2,10,-1.5,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/mulrofr01.shtml,Frank Mulroney,False,False,1,3.00,1.000,3.0,.000,0,2,0.0,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/mulveke01.shtml,Kevin Mulvey,False,False,2,7.90,1.756,27.1,.000,0,19,-0.6,0,0,0,0,0,0
http://www.baseball-reference.com/players/m/muncrbo01.shtml,Bob Muncrief,False,False,12,3.80,1.352,1401.1,.494,80,525,14.3,9,1,0,0,0,1
http://www.baseball-reference.com/players/m/mungere01.shtml,Red Munger,False,False,10,3.83,1.419,1228.2,.579,77,564,15.2,11,1,0,0,0,3
http://www.baseball-reference.com/players/m/mungijo01.shtml,John Mungin,False,False,3,5.23,1.547,106.2,.444,4,28,0.1,0,0,0,0,0,0
